STN	YYYYMMDD	FF
321	20190208	100
321	20190208	100
321	20190208	110
321	20190208	120
321	20190208	120
321	20190208	130
321	20190208	140
321	20190208	140
321	20190208	140
321	20190208	140
321	20190208	150
321	20190208	150
321	20190208	150
321	20190208	150
321	20190208	160
321	20190208	160
321	20190208	170
321	20190208	170
321	20190208	170
321	20190208	160
321	20190208	160
321	20190208	140
321	20190208	150
321	20190208	140
321	20190209	140
321	20190209	140
321	20190209	140
321	20190209	170
321	20190209	170
321	20190209	170
321	20190209	170
321	20190209	190
321	20190209	190
321	20190209	190
321	20190209	160
321	20190209	170
321	20190209	150
321	20190209	140
321	20190209	120
321	20190209	120
321	20190209	120
321	20190209	140
321	20190209	140
321	20190209	120
321	20190209	120
321	20190209	130
321	20190209	110
321	20190209	80
321	20190210	90
321	20190210	70
321	20190210	70
321	20190210	60
321	20190210	60
321	20190210	20
321	20190210	10
321	20190210	50
321	20190210	60
321	20190210	70
321	20190210	50
321	20190210	40
321	20190210	80
321	20190210	90
321	20190210	110
321	20190210	160
321	20190210	150
321	20190210	140
321	20190210	140
321	20190210	130
321	20190210	130
321	20190210	140
321	20190210	140
321	20190210	130
321	20190211	130
321	20190211	110
321	20190211	100
321	20190211	100
321	20190211	100
321	20190211	100
321	20190211	90
321	20190211	80
321	20190211	80
321	20190211	90
321	20190211	90
321	20190211	60
321	20190211	70
321	20190211	80
321	20190211	80
321	20190211	70
321	20190211	50
321	20190211	70
321	20190211	60
321	20190211	60
321	20190211	50
321	20190211	50
321	20190211	40
321	20190211	40
321	20190212	40
321	20190212	30
321	20190212	50
321	20190212	50
321	20190212	60
321	20190212	70
321	20190212	50
321	20190212	60
321	20190212	70
321	20190212	70
321	20190212	70
321	20190212	70
321	20190212	70
321	20190212	70
321	20190212	70
321	20190212	80
321	20190212	90
321	20190212	100
321	20190212	100
321	20190212	110
321	20190212	100
321	20190212	100
321	20190212	90
321	20190212	90
321	20190213	90
321	20190213	80
321	20190213	70
321	20190213	70
321	20190213	70
321	20190213	70
321	20190213	70
321	20190213	70
321	20190213	80
321	20190213	70
321	20190213	70
321	20190213	70
321	20190213	70
321	20190213	70
321	20190213	60
321	20190213	70
321	20190213	80
321	20190213	90
321	20190213	90
321	20190213	90
321	20190213	90
321	20190213	80
321	20190213	80
321	20190213	70
321	20190214	60
321	20190214	40
321	20190214	50
321	20190214	40
321	20190214	40
321	20190214	50
321	20190214	50
321	20190214	60
321	20190214	60
321	20190214	50
321	20190214	50
321	20190214	50
321	20190214	40
321	20190214	40
321	20190214	50
321	20190214	40
321	20190214	50
321	20190214	50
321	20190214	50
321	20190214	60
321	20190214	60
321	20190214	60
321	20190214	60
321	20190214	70
321	20190215	60
321	20190215	60
321	20190215	60
321	20190215	60
321	20190215	60
321	20190215	70
321	20190215	60
321	20190215	70
321	20190215	70
321	20190215	60
321	20190215	60
321	20190215	60
321	20190215	60
321	20190215	60
321	20190215	30
321	20190215	30
321	20190215	60
321	20190215	60
321	20190215	70
321	20190215	70
321	20190215	80
321	20190215	80
321	20190215	80
321	20190215	70
321	20190216	80
321	20190216	70
321	20190216	70
321	20190216	70
321	20190216	70
321	20190216	70
321	20190216	70
321	20190216	70
321	20190216	70
321	20190216	70
321	20190216	80
321	20190216	80
321	20190216	80
321	20190216	80
321	20190216	70
321	20190216	60
321	20190216	60
321	20190216	50
321	20190216	50
321	20190216	50
321	20190216	60
321	20190216	40
321	20190216	50
321	20190216	60
321	20190217	70
321	20190217	60
321	20190217	60
321	20190217	70
321	20190217	80
321	20190217	80
321	20190217	80
321	20190217	80
321	20190217	80
321	20190217	80
321	20190217	80
321	20190217	80
321	20190217	80
321	20190217	90
321	20190217	90
321	20190217	90
321	20190217	80
321	20190217	70
321	20190217	70
321	20190217	60
321	20190217	60
321	20190217	70
321	20190217	70
321	20190217	60
321	20190218	70
321	20190218	70
321	20190218	70
321	20190218	70
321	20190218	60
321	20190218	70
321	20190218	60
321	20190218	60
321	20190218	60
321	20190218	70
321	20190218	60
321	20190218	70
321	20190218	50
321	20190218	50
321	20190218	60
321	20190218	60
321	20190218	60
321	20190218	50
321	20190218	50
321	20190218	60
321	20190218	60
321	20190218	70
321	20190218	90
321	20190218	80
321	20190219	70
321	20190219	80
321	20190219	90
321	20190219	90
321	20190219	80
321	20190219	70
321	20190219	70
321	20190219	80
321	20190219	80
321	20190219	70
321	20190219	70
321	20190219	70
321	20190219	80
321	20190219	80
321	20190219	80
321	20190219	90
321	20190219	90
321	20190219	80
321	20190219	90
321	20190219	80
321	20190219	90
321	20190219	80
321	20190219	90
321	20190219	80
321	20190220	80
321	20190220	90
321	20190220	80
321	20190220	80
321	20190220	80
321	20190220	80
321	20190220	80
321	20190220	80
321	20190220	80
321	20190220	80
321	20190220	80
321	20190220	80
321	20190220	90
321	20190220	80
321	20190220	80
321	20190220	80
321	20190220	90
321	20190220	90
321	20190220	80
321	20190220	80
321	20190220	80
321	20190220	90
321	20190220	80
321	20190220	70
321	20190221	80
321	20190221	90
321	20190221	80
321	20190221	80
321	20190221	90
321	20190221	90
321	20190221	80
321	20190221	90
321	20190221	100
321	20190221	80
321	20190221	90
321	20190221	90
321	20190221	80
321	20190221	60
321	20190221	80
321	20190221	70
321	20190221	110
321	20190221	80
321	20190221	70
321	20190221	70
321	20190221	70
321	20190221	60
321	20190221	50
321	20190221	50
321	20190222	40
321	20190222	30
321	20190222	40
321	20190222	50
321	20190222	50
321	20190222	30
321	20190222	20
321	20190222	20
321	20190222	40
321	20190222	30
321	20190222	30
321	20190222	30
321	20190222	20
321	20190222	20
321	20190222	20
321	20190222	20
321	20190222	10
321	20190222	20
321	20190222	30
321	20190222	40
321	20190222	50
321	20190222	70
321	20190222	70
321	20190222	70
321	20190223	70
321	20190223	70
321	20190223	70
321	20190223	70
321	20190223	70
321	20190223	70
321	20190223	70
321	20190223	70
321	20190223	70
321	20190223	50
321	20190223	50
321	20190223	50
321	20190223	50
321	20190223	50
321	20190223	60
321	20190223	60
321	20190223	60
321	20190223	50
321	20190223	60
321	20190223	50
321	20190223	60
321	20190223	70
321	20190223	40
321	20190223	40
321	20190224	30
321	20190224	30
321	20190224	20
321	20190224	20
321	20190224	20
321	20190224	30
321	20190224	50
321	20190224	30
321	20190224	20
321	20190224	20
321	20190224	30
321	20190224	20
321	20190224	10
321	20190224	20
321	20190224	20
321	20190224	20
321	20190224	20
321	20190224	20
321	20190224	30
321	20190224	30
321	20190224	50
321	20190224	60
321	20190224	50
321	20190224	60
321	20190225	60
321	20190225	50
321	20190225	50
321	20190225	50
321	20190225	50
321	20190225	20
321	20190225	20
321	20190225	50
321	20190225	60
321	20190225	30
321	20190225	20
321	20190225	20
321	20190225	30
321	20190225	40
321	20190225	50
321	20190225	40
321	20190225	40
321	20190225	50
321	20190225	50
321	20190225	50
321	20190225	50
321	20190225	50
321	20190225	50
321	20190225	50
321	20190226	50
321	20190226	30
321	20190226	30
321	20190226	30
321	20190226	40
321	20190226	50
321	20190226	50
321	20190226	40
321	20190226	30
321	20190226	30
321	20190226	40
321	20190226	30
321	20190226	40
321	20190226	20
321	20190226	20
321	20190226	40
321	20190226	30
321	20190226	30
321	20190226	40
321	20190226	60
321	20190226	60
321	20190226	60
321	20190226	70
321	20190226	80
321	20190227	60
321	20190227	50
321	20190227	60
321	20190227	60
321	20190227	60
321	20190227	60
321	20190227	70
321	20190227	60
321	20190227	60
321	20190227	60
321	20190227	50
321	20190227	50
321	20190227	50
321	20190227	40
321	20190227	40
321	20190227	50
321	20190227	50
321	20190227	60
321	20190227	60
321	20190227	60
321	20190227	70
321	20190227	60
321	20190227	70
321	20190227	50
321	20190228	40
321	20190228	50
321	20190228	50
321	20190228	40
321	20190228	20
321	20190228	30
321	20190228	50
321	20190228	70
321	20190228	90
321	20190228	90
321	20190228	110
321	20190228	100
321	20190228	100
321	20190228	100
321	20190228	110
321	20190228	100
321	20190228	100
321	20190228	90
321	20190228	80
321	20190228	70
321	20190228	60
321	20190228	50
321	20190228	70
321	20190228	90
321	20190301	100
321	20190301	100
321	20190301	100
321	20190301	110
321	20190301	100
321	20190301	90
321	20190301	90
321	20190301	80
321	20190301	70
321	20190301	70
321	20190301	40
321	20190301	30
321	20190301	50
321	20190301	70
321	20190301	30
321	20190301	40
321	20190301	40
321	20190301	40
321	20190301	30
321	20190301	20
321	20190301	30
321	20190301	30
321	20190301	50
321	20190301	40
321	20190302	50
321	20190302	70
321	20190302	60
321	20190302	60
321	20190302	70
321	20190302	70
321	20190302	80
321	20190302	70
321	20190302	70
321	20190302	80
321	20190302	80
321	20190302	70
321	20190302	70
321	20190302	80
321	20190302	80
321	20190302	80
321	20190302	110
321	20190302	130
321	20190302	130
321	20190302	130
321	20190302	140
321	20190302	130
321	20190302	110
321	20190302	140
321	20190303	150
321	20190303	160
321	20190303	160
321	20190303	150
321	20190303	140
321	20190303	130
321	20190303	130
321	20190303	130
321	20190303	140
321	20190303	160
321	20190303	150
321	20190303	150
321	20190303	160
321	20190303	160
321	20190303	150
321	20190303	120
321	20190303	120
321	20190303	130
321	20190303	150
321	20190303	140
321	20190303	150
321	20190303	140
321	20190303	160
321	20190303	140
321	20190304	140
321	20190304	130
321	20190304	80
321	20190304	130
321	20190304	140
321	20190304	120
321	20190304	120
321	20190304	130
321	20190304	130
321	20190304	160
321	20190304	150
321	20190304	130
321	20190304	120
321	20190304	120
321	20190304	120
321	20190304	130
321	20190304	120
321	20190304	110
321	20190304	130
321	20190304	120
321	20190304	120
321	20190304	120
321	20190304	120
321	20190304	120
321	20190305	120
321	20190305	120
321	20190305	110
321	20190305	110
321	20190305	100
321	20190305	90
321	20190305	80
321	20190305	70
321	20190305	80
321	20190305	80
321	20190305	90
321	20190305	80
321	20190305	110
321	20190305	100
321	20190305	100
321	20190305	100
321	20190305	100
321	20190305	80
321	20190305	90
321	20190305	80
321	20190305	90
321	20190305	90
321	20190305	90
321	20190305	80
321	20190306	100
321	20190306	90
321	20190306	90
321	20190306	110
321	20190306	120
321	20190306	120
321	20190306	120
321	20190306	130
321	20190306	130
321	20190306	120
321	20190306	110
321	20190306	120
321	20190306	120
321	20190306	120
321	20190306	120
321	20190306	110
321	20190306	110
321	20190306	110
321	20190306	120
321	20190306	110
321	20190306	110
321	20190306	100
321	20190306	100
321	20190306	100
321	20190307	100
321	20190307	90
321	20190307	80
321	20190307	90
321	20190307	110
321	20190307	130
321	20190307	110
321	20190307	120
321	20190307	140
321	20190307	140
321	20190307	130
321	20190307	150
321	20190307	180
321	20190307	180
321	20190307	170
321	20190307	190
321	20190307	190
321	20190307	190
321	20190307	140
321	20190307	150
321	20190307	140
321	20190307	140
321	20190307	140
321	20190307	130
321	20190308	130
321	20190308	120
321	20190308	130
321	20190308	110
321	20190308	110
321	20190308	110
321	20190308	90
321	20190308	80
321	20190308	60
321	20190308	50
321	20190308	50
321	20190308	60
321	20190308	80
321	20190308	90
321	20190308	90
321	20190308	110
321	20190308	110
321	20190308	110
321	20190308	120
321	20190308	120
321	20190308	140
321	20190308	140
321	20190308	140
321	20190308	120
321	20190309	110
321	20190309	110
321	20190309	100
321	20190309	90
321	20190309	90
321	20190309	100
321	20190309	90
321	20190309	110
321	20190309	120
321	20190309	130
321	20190309	150
321	20190309	150
321	20190309	170
321	20190309	140
321	20190309	120
321	20190309	110
321	20190309	120
321	20190309	110
321	20190309	80
321	20190309	100
321	20190309	100
321	20190309	110
321	20190309	70
321	20190309	50
321	20190310	50
321	20190310	70
321	20190310	50
321	20190310	50
321	20190310	40
321	20190310	50
321	20190310	70
321	20190310	90
321	20190310	40
321	20190310	110
321	20190310	150
321	20190310	190
321	20190310	140
321	20190310	140
321	20190310	160
321	20190310	160
321	20190310	150
321	20190310	140
321	20190310	140
321	20190310	160
321	20190310	150
321	20190310	170
321	20190310	150
321	20190310	140
321	20190311	160
321	20190311	170
321	20190311	170
321	20190311	170
321	20190311	160
321	20190311	170
321	20190311	160
321	20190311	170
321	20190311	170
321	20190311	160
321	20190311	150
321	20190311	140
321	20190311	150
321	20190311	140
321	20190311	120
321	20190311	100
321	20190311	90
321	20190311	60
321	20190311	40
321	20190311	40
321	20190311	50
321	20190311	50
321	20190311	60
321	20190311	80
321	20190312	90
321	20190312	100
321	20190312	120
321	20190312	120
321	20190312	140
321	20190312	160
321	20190312	160
321	20190312	NaN
321	20190312	NaN
321	20190312	NaN
321	20190312	NaN
321	20190312	NaN
321	20190312	NaN
321	20190312	NaN
321	20190312	NaN
321	20190312	NaN
321	20190312	NaN
321	20190312	NaN
321	20190312	NaN
321	20190312	NaN
321	20190312	NaN
321	20190312	NaN
321	20190312	NaN
321	20190312	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190313	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
321	20190314	NaN
